Gene.symbol	Gene.ID	adj.P.Val	logFC
NIPAL2	79815	0.428126840604446	0.465304239684809
APOC4-APOC2///APOC4	100533990///346	0.428529910438926	-0.126722209729024
		0.428529910438926	0.146824481157597
MIS12	79003	0.428529910438926	-0.235713285786846
		0.42854190946586	-0.0614009495079357
ASCC1	51008	0.428782725039408	0.183474921631522
DAAM2	23500	0.428824450358338	-0.149623857405895
XKR7	343702	0.42892200969213	-0.144668906575962
CYB5D2	124936	0.429057381570302	-0.146363615388887
SLCO1B7	338821	0.429106053210207	0.103613268318594
WBSCR17	64409	0.429134662806438	-0.140591213867347
		0.429144806842335	-0.203626729803853
		0.429175001580274	0.224409942511338
		0.429207339121208	-0.186927380481857
MIR217	406999	0.42927816414483	-0.107925373702947
		0.429282031667839	0.362955091043085
C5orf64	285668	0.429282031667839	0.107294840104309
		0.429388423569268	-0.132758687442176
HELT	391723	0.429463495358169	-0.140399639781178
C1orf101	257044	0.429463495358169	-0.206627698899092
LOC100128310	100128310	0.429490080050189	-0.338580122590701
LYPLA2	11313	0.429521539591386	-0.149722902481857
KDM5A	5927	0.429667782601274	-0.203218983839001
		0.429676974827093	0.120609260145126
		0.429782947499528	-0.179680707438775
		0.429782947499528	0.130009860055557
		0.429938100904355	-0.187763639833332
		0.429944900780493	0.122931659411566
PARP3	10039	0.429944900780493	-0.285851995156462
		0.429944900780493	-0.146921271097506
OR5M10	390167	0.429944900780493	0.131104328769842
RNF138	51444	0.429972822487894	0.19598778052948
		0.429972822487894	-0.104155387682539
SLC6A17	388662	0.429978361720854	0.132005157696147
		0.430030758354169	-0.0893070055929699
		0.430155993151064	0.33741898638549
C10orf82	143379	0.430202546820904	-0.146792293981858
		0.43022335555136	-0.27880626312018
UPF3B	65109	0.430239787535582	0.218472391274378
PPP1R15A	23645	0.430399000949735	0.394893530541951
FBXW12	285231	0.430446778099404	0.0876146259557831
OR1N2	138882	0.430611992971933	-0.118780212895691
FAT3	120114	0.430698322442888	-0.133619252178003
EFS	10278	0.430901222076891	-0.115902011249431
SNORD12C	26765	0.430974345471176	0.284634851246032
		0.431010869884451	-0.241671965282311
KSR1	8844	0.431100622869962	-0.313174248999998
		0.431100878059542	-0.183721487604307
TMC5	79838	0.431100878059542	-0.106046824632652
		0.431372614411122	-0.205215197724487
		0.431372614411122	0.328270924617916
		0.431372614411122	-0.333652074707482
		0.431402954364509	-0.0794061125816321
THADA	63892	0.431410478271227	0.159097339626984
		0.431442114895851	-0.200856652504535
RAD21	5885	0.431442148770346	0.217447392624718
NECAB1	64168	0.431563247409138	0.12551761898753
		0.431563247409138	-0.388833932068025
RTL1	388015	0.431563247409138	0.10951163097279
		0.43160312048268	-0.184799500259636
PTGES2-AS1	389791	0.431643963038449	-0.10144704561678
RSPH4A	345895	0.431902773201357	-0.17607356470975
ENC1	8507	0.431911819251916	-0.28587233153061
CFAP57	149465	0.431911819251916	-0.107625057935373
COX15	1355	0.432003814455823	0.164073345388893
ZNF665	79788	0.432043826997834	-0.228327064238094
FAM149B1	317662	0.432097999812049	-0.182849242646256
BRD1	23774	0.432193262203716	-0.160643847817459
		0.432358715490344	-0.231180760844671
OR4X2	119764	0.432385411389079	-0.0955895612573685
		0.432591132527662	-0.541575276594103
PLPPR1	54886	0.432634970472241	-0.166978624358276
OR2S2	56656	0.432634970472241	0.131594316145126
		0.432634970472241	-0.164421896106576
		0.432634970472241	-0.204887902801587
		0.432634970472241	-0.166045579725623
VPS37C	55048	0.432634970472241	-0.194479423051019
		0.432634970472241	-0.136033714646258
ZNF846	162993	0.432658338922135	0.215970674048754
FCER2	2208	0.432786550717243	-0.530215926132652
		0.432863168120741	-0.0910437348299311
LSAMP	4045	0.432913308214727	0.227877521266441
ACR	49	0.432981459706813	0.150167584935375
		0.433004777829557	0.264445086954649
SLC9A2	6549	0.43306744993493	0.175081802978459
TMCO2	127391	0.433176055773312	-0.0953807959274364
		0.433240066652106	-0.193727169072561
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	653427///653404///286380///200350///2298	0.433570452844171	0.136764595022678
		0.433570452844171	0.207113544141725
		0.433570452844171	0.303073130484128
C12orf43	64897	0.433570452844171	-0.143881911670066
		0.433570452844171	-0.08459800209297
		0.433570452844171	0.234960673841272
ZNF474	133923	0.433631225270353	0.133467952404763
KCNE3	10008	0.43364318075312	0.353958657793652
CLN8	2055	0.433726331005605	0.243703858407031
ST6GALNAC6	30815	0.433750529439373	-0.267927128448979
		0.433769420602255	-0.0582097678911562
FBP1	2203	0.433809479166433	0.351217035803856
		0.433857329171368	-0.271718034978457
		0.433999263313423	-0.239227637505666
LRR1	122769	0.434014365149984	0.216238123987531
SORCS2	57537	0.434014365149984	-0.153576393252833
PCSK9	255738	0.434268159788615	-0.13242266670975
		0.434412398212248	-0.188326602333333
HN1L	90861	0.43444163113296	0.194318117836737
MYCBP2	23077	0.434742121677284	-0.182994898154192
		0.434742121677284	-0.273487544443308
		0.434775964812175	0.110008544470522
SCRN2	90507	0.434775964812175	-0.169303062916097
RHBDD3	25807	0.43481866519619	0.130751582900228
NSF	4905	0.43481866519619	0.186321518200684
		0.43481866519619	-0.0754520060793644
SOX1	6656	0.435056332890421	0.158081684562361
SNCAIP	9627	0.435107021329433	0.135894443269842
		0.435131116217938	-0.202745615990927
		0.435131116217938	-0.124797450783447
ADH1B	125	0.435131116217938	-0.0858020760170066
ZNF260	339324	0.435131116217938	0.322134644755104
		0.435136810072718	-0.292972688774376
		0.435177158812097	-0.0466870791122442
OSR1	130497	0.435223520117656	0.115027431383221
		0.435265354241031	-0.0673376928650788
FOXL2	668	0.435284944348487	0.164644989582767
		0.435359140170978	-0.211247865481859
ACTR5	79913	0.435369073442146	0.201206063905897
ARHGEF2	9181	0.435480851737531	0.147445041320864
ECD	11319	0.435557247015435	-0.20179989046712
GAP43	2596	0.435623492551907	-0.134218634843537
		0.435623492551907	-0.0847032324807251
RBMX2	51634	0.435623492551907	0.184843847925172
DEFB129	140881	0.435639222248032	-0.123325400961451
		0.435653867377321	-0.0971695363015872
C2CD3	26005	0.435676205845254	-0.206219040444443
		0.435779957408749	0.2206935863322
		0.435993693418355	0.234484298581634
KRTAP19-3	337970	0.435993693418355	0.134188362776645
MRPS18A	55168	0.435993693418355	-0.223331423659862
		0.4360240068373	0.166630950556692
IGFALS	3483	0.436161478815051	0.137712064984129
FRG2C	100288801	0.436184014290036	-0.156853155947845
		0.436217678795025	0.120069427869615
		0.436217678795025	-0.105256101963719
OR1E2	8388	0.436238583408291	-0.148757716849206
		0.436240546438402	0.192679707912699
GJC2	57165	0.436245656526831	0.137967193844672
MAGEC3	139081	0.436311936813534	0.119950142283447
SNORA8///TAF1D	654320///79101	0.436405023215019	0.261371746154197
		0.436405023215019	-0.232327394037411
ZNF254	9534	0.436639677540487	0.327982252360546
KRT1	3848	0.436639677540487	-0.175966466973922
NOL3	8996	0.436639677540487	-0.121758526876417
HGH1	51236	0.436719627472789	-0.167215057407029
		0.436747193684255	0.328617378749435
ABHD4	63874	0.436970807876549	-0.342642865658727
DLX1	1745	0.436981571019734	-0.213440377002266
FRY	10129	0.436981571019734	0.500891297656466
IFNE	338376	0.437003125978767	-0.0615186506088432
CCNG2	901	0.437032215400095	-0.292666977549885
SLC6A1	6529	0.43724954486844	-0.111184462699545
ZNF518A	9849	0.43734499940173	-0.211454311343536
		0.43734499940173	0.247823500420636
GPHB5	122876	0.43737337632659	-0.138766770024941
		0.437405523677877	0.144975593456919
		0.437405523677877	-0.142339418036281
HMG20A	10363	0.437405523677877	0.193514672710887
		0.437405523677877	0.222208410863947
		0.437429523934521	-0.13206859966213
E2F5	1875	0.437429523934521	-0.450184754150792
PYCR2	29920	0.437560140194639	0.210530753992066
SLC25A18	83733	0.437630517971176	-0.120849323625849
		0.437630517971176	-0.145671826019274
IPO4	79711	0.437630517971176	0.152060083102043
PRSS42	339906	0.437668203178312	0.165454687405897
		0.437781610617285	-0.149800590828796
SNORD24///RPL7A	26820///6130	0.43778280514343	-0.240925194060089
TMCO4	255104	0.43778280514343	0.270882688266441
GRIN1	2902	0.43778280514343	-0.103481164455781
		0.43778280514343	-0.188044766384353
SNORA14B	677802	0.437801240018077	-0.256128139615645
		0.437850876259704	-0.0932202989523803
		0.437960354400129	-0.113788526227891
		0.437960354400129	0.321458704973923
RAP1B	5908	0.438043115115375	-0.299354756332199
CRACR2B	283229	0.438043115115375	-0.130936793472787
KCNB1	3745	0.438044938223064	0.11188020933787
		0.438090067329174	0.252152609589571
HES6	55502	0.438160510456638	0.218544236060092
DIMT1	27292	0.438183250445746	0.237835895910433
		0.438403775923475	-0.218515835151927
		0.438519855128916	-0.0882893056349197
		0.438519855128916	0.387848011773245
		0.438519855128916	0.121008414965988
POLR2I	5438	0.438542588709375	0.202761266626985
		0.43854489139923	-0.128390779327664
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784	0.43857696923195	-0.252792231761904
TRPC3	7222	0.438702409100957	-0.175437559839001
SNORD115-43///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNRPN	100033817///100033813///100033810///100033803///100033802///100033801///100033799///100033460///100033458///100033456///100033455///100033449///100033448///100033446///100033444///100033442///100033440///6638	0.438702409100957	-0.0745238505487524
CCDC159	126075	0.438711179145232	-0.214784717873015
C3orf36	80111	0.438719006644152	0.12995072193991
CCL11///CCL11	6356///6356	0.438811586700666	-0.107911225623583
CMPK1	51727	0.438817079132646	-0.165687316316323
		0.438817079132646	-0.14478830053628
VEGFB	7423	0.438817079132646	-0.182783745324262
PPM1J	333926	0.438820315367529	-0.149231414884352
RAB21	23011	0.438840745873996	0.182399213436511
		0.438843568825556	-0.157996991587298
CACNG2	10369	0.438843568825556	0.106694811044219
FAM45BP	55855	0.43887141675682	-0.18821454336281
SLC6A20	54716	0.438946299530842	0.184750663006804
TAS1R1	80835	0.438957444725185	-0.108066805581632
PGGT1B	5229	0.43908531919016	-0.185881578416096
		0.439107512500456	-0.159597252725623
OLFM4	10562	0.439107512500456	-0.272631791786847
		0.439211672063017	-0.293179922115646
DNM3	26052	0.439233539717317	0.272454137326533
REXO1	57455	0.439382344512338	-0.132213547267571
PDGFD	80310	0.439432253283435	0.325746820946714
SETD4	54093	0.439454701624399	0.201409079829934
TSFM	10102	0.439454701624399	0.212125541670069
		0.439646170318661	0.245732020326532
APMAP	57136	0.439646170318661	0.342761124224493
DSG4	147409	0.439654857400442	-0.0953542925861672
NUDCD2	134492	0.439654857400442	0.2265546475771
SH3PXD2A	9644	0.439654857400442	0.244358176989797
		0.439662274167653	-0.2263315482517
MCFD2	90411	0.439799717976894	0.18109529687982
RNASEK-C17orf49///RNASEK///C17orf49	100529209///440400///124944	0.439872517259541	0.16224050718821
SHANK2	22941	0.439886520848836	-0.141181086927436
OR51I2	390064	0.439886520848836	0.116446939519276
		0.439897381100774	0.0819068372562364
MIR191	406966	0.439897381100774	0.188650013337869
EIF1B	10289	0.439927045485886	-0.206035528860542
PSMD13	5719	0.439927045485886	-0.154412717251697
TEX19	400629	0.439927045485886	0.189735472402496
AKR1C1	1645	0.439927045485886	0.310766737232427
		0.439927045485886	0.391929844438777
TAGLN2	8407	0.439990361352611	-0.38194270881519
PIR-FIGF///PIR	100532742///8544	0.439990361352611	0.31446077265533
SOX17	64321	0.440161272942672	-0.115605691464851
HAUS3	79441	0.440176245850995	-0.239435609043082
TBC1D2	55357	0.440202719601553	0.247243089619049
CDH5	1003	0.440226243527315	0.140468145640591
RSPH9	221421	0.4402810118916	-0.115259465640589
PRKD1	5587	0.44028864758934	-0.275784110803854
		0.440390779115765	0.167595912869615
SSPO	23145	0.440396009003267	-0.137666156276644
EBF2	64641	0.440489536880811	0.122791051459184
		0.440535004019689	0.323106073904764
		0.440614653282297	0.151165914901362
ZNF37A	7587	0.440622766702862	-0.20191315763832
		0.440700199702307	0.189889495914967
GTPBP8	29083	0.44082066474908	0.213791552645126
		0.440844021312632	0.243627497901362
CNOT11	55571	0.440844021312632	-0.0986728956984102
MMP16	4325	0.440862611178191	0.124502912878686
		0.440870583070239	-0.226906463548752
ONECUT1	3175	0.440870583070239	-0.116559708232423
		0.440889657432954	0.22763818342517
SUCLG1	8802	0.441098925320515	0.133823742461453
TMEM45A	55076	0.441098925320515	0.245143587937643
ZNF320	162967	0.441101081235549	0.310238348853742
FMOD	2331	0.441135751355659	0.113213442873017
SULT1E1	6783	0.441135751355659	0.0724945500294787
PRR5L	79899	0.44114445721238	-0.472966307311791
		0.44114445721238	-0.149474182836734
		0.44114611507024	-0.252498670721088
C1QTNF8	390664	0.441225144170466	0.120560107679139
DOCK4	9732	0.441225144170466	-0.397164477845804
KIRREL3-AS3	283165	0.441225144170466	0.120271157439911
KRTAP8-1	337879	0.441225144170466	-0.107600121412697
LOC613206	613206	0.441407707114526	-0.129496398206348
NLRP12	91662	0.441462709491809	-0.505681780579365
MED1	5469	0.441463528749024	-0.164944899729024
RPS7	6201	0.441478313911872	0.314207847045354
RBM45	129831	0.441478313911872	-0.214731841827662
RAB40AL	282808	0.441593501622299	-0.137785027549885
		0.44163041942045	-0.178084516965985
CLOCK	9575	0.44163041942045	-0.303603575153059
		0.441783287995332	-0.209031833150793
ACKR2	1238	0.441897105635091	-0.165780674558957
MB21D1	115004	0.44198447839742	0.414822040334469
CLEC3A	10143	0.442065658607795	-0.109707573383218
		0.442065658607795	0.371970401623584
DCN	1634	0.442093207840037	0.19506436700567
		0.44215575687153	-0.0794687067426292
		0.44215575687153	-0.142938947396824
PEX3	8504	0.442213004991172	0.294184397080501
		0.442284459067599	0.169253179357144
		0.442329767314603	-0.118628919478458
ARHGAP5-AS1	84837	0.442346711072234	-0.178026369282311
MOG	4340	0.442422569693762	-0.120067147580498
HES7	84667	0.442586330902252	-0.162741297551019
PDE3B	5140	0.442719712733554	-0.488240799797049
ZNF443	10224	0.442719712733554	0.300528092109978
LINC00504	201853	0.442772388568271	-0.160691514108842
		0.442802761720736	-0.0834847554693869
LCN9	392399	0.442873992521239	0.119834755298187
		0.442896967965854	0.286303370556691
		0.442896967965854	-0.192549808497732
DPH2	1802	0.44294528613507	0.209093844075965
ZNF839	55778	0.442958858571148	-0.166492127028343
WBSCR22	114049	0.442990002453943	0.191444379187076
TRAT1	50852	0.442990002453943	-0.944211543679137
		0.443002784022045	0.174434983866215
TBCA	6902	0.443002784022045	0.144441961735829
		0.443002784022045	0.196542711800455
KLK9	284366	0.443098042316568	-0.147566422295918
KIAA1804	84451	0.443137734646223	0.216807310031747
SNORD115-41	100033815	0.443191517678021	-0.079062018361677
		0.443191517678021	-0.127536923639455
ATP6V1B2	526	0.44339926575388	0.305251122773246
		0.44339926575388	-0.0693883128049886
C4orf45	152940	0.443432440935542	-0.0901980864795906
		0.443438466238593	0.186786474182543
BLVRA	644	0.443457070278371	0.401541115537417
		0.443548062450822	0.156216969668936
LOC100421561///FAM133CP///FAM133DP///FAM133B	100421561///728640///728066///257415	0.443626226290796	0.165012583545354
		0.443634700798044	0.222109331484128
FIP1L1	81608	0.443972666104614	-0.177907461256233
S100A12	6283	0.443997648657222	-0.657129877434239
DCAF15	90379	0.443997648657222	-0.102380359195009
		0.444020729249974	-0.108383783699546
HTR3D	200909	0.444074361555271	-0.125208405901359
		0.444129025952249	-0.0690825234263031
LOC541467	541467	0.44414905802572	-0.14128822797619
		0.444347250099156	-0.15201419081179
KIAA1656	85371	0.444385229548363	-0.117427130426303
MIRLET7A1	406881	0.444403597419439	-0.179378367176869
		0.44440900112109	0.127958928458053
		0.444482786115671	-0.32243896559297
RAB10	10890	0.444497932227307	0.178504486114516
		0.444505606230221	-0.126837212486393
ACSM2A	123876	0.444505606230221	-0.140245084314058
		0.444538142250174	-0.0765560408265298
SHH	6469	0.444634610666987	-0.147584850263036
OR7E37P///MGC72080///DAPL1///OR7E47P	100506759///389538///92196///26628	0.444634610666987	-0.247562227860544
CCDC91	55297	0.444670961444014	-0.281474658867345
ATP11C	286410	0.444737225717377	-0.155152162990928
MCRIP2	84331	0.444752057892717	0.167416884308391
SMAP1	60682	0.444757156908864	-0.144570085002268
LOC440300	440300	0.444757156908864	-0.204787568670067
CLVS2	134829	0.444788026598776	-0.0958056898253963
UBN1	29855	0.444788026598776	-0.223645413354872
FAM76B	143684	0.444833619858543	-0.113587152647391
SRRM2	23524	0.444833619858543	-0.208652998850337
UVRAG	7405	0.444833619858543	0.18126634254989
GNAI2	2771	0.445121038370975	-0.202987271138317
		0.445127761949464	0.11128916689796
KRT13	3860	0.44518419081365	0.146866376420635
		0.445226740717381	0.178729110709751
LOC401357	401357	0.44523570462975	-0.164546179876415
		0.445297168047066	-0.142866269738094
FMN2	56776	0.445305677779253	-0.143318535430838
ARL6IP4	51329	0.445446187850059	0.138808294795922
HDHD2	84064	0.445502252385647	0.237351720129253
		0.445511158214	-0.177792200911563
TSPY10///TSPY4///TSPY3///TSPY2///TSPY1	100289087///728395///728137///64591///7258	0.445565064107773	-0.179383934069161
RN7SL737P	106481123	0.44558494276508	-0.1675711740873
		0.44562347523512	0.311707069363946
		0.445641256067057	-0.0886764892732419
		0.445737180935473	0.245488660349206
RGS10	6001	0.445824056303208	0.2996149976576
		0.446039089841699	-0.0654627847641716
		0.446089740561558	-0.17200707886848
		0.446108705276021	-0.151985528907029
S100A3	6274	0.446108705276021	0.128881610645126
KAT7	11143	0.446123378382632	-0.108294298475053
SPON2	10417	0.446243197807719	-0.201824436793648
		0.446280256511434	-0.100034813729024
LHX9	56956	0.446325870352183	-0.105946689382085
FAM53C	51307	0.446401960601728	0.230400394402494
CELF4	56853	0.446406814538574	-0.151379273306121
		0.446406814538574	0.103041024824265
		0.446516149324665	-0.123160102490929
RALBP1	10928	0.446516149324665	0.219482661004536
IFRD1	3475	0.446675295849711	-0.326144251579363
DCUN1D3	123879	0.446675295849711	0.195970534943312
CYP2R1	120227	0.446675295849711	0.26467346852041
		0.446675295849711	-0.0525712177142856
DYNLRB1	83658	0.446699781931359	-0.133209178391155
SOWAHB	345079	0.446699781931359	-0.146913937087302
KRTAP7-1	337878	0.446699781931359	-0.126018917026076
HRH1	3269	0.446699781931359	0.133606020943311
SERP1	27230	0.446765555475756	-0.15470872031746
		0.446765555475756	-0.130836172495465
ATP13A4	84239	0.446765555475756	-0.178297501870747
UAP1L1	91373	0.446765555475756	0.165819285138324
MAX	4149	0.446765555475756	-0.194649620451244
KCNH6	81033	0.446765555475756	-0.106748565083898
MIR429	554210	0.446833467223423	0.125404011276646
RNF19A	25897	0.446833467223423	-0.169103214429704
TAF6L	10629	0.446833467223423	0.157861692200681
		0.446833467223423	-0.137397078740362
MYO6	4646	0.446851518447239	-0.438266020359409
C20orf173	140873	0.447066044576078	-0.111259768880951
CEACAM16	388551	0.447163926528205	-0.123663574086168
		0.447257185840684	0.161443487346939
ZNF837	116412	0.447257185840684	-0.115495726052153
IQCG	84223	0.447409426417736	0.210297891174605
FOXB1	27023	0.447539345168191	-0.180680522987526
SH3BGRL3	83442	0.44759675394977	0.149349388724493
LYPD2	137797	0.44759675394977	0.140756902095238
		0.447601914373827	0.138537666979595
		0.447616102315651	0.103337876452382
		0.447670709455677	0.27346730139796
		0.447670709455677	0.190662945497734
INMT-FAM188B///INMT	100526825///11185	0.447904492832326	-0.143492986303853
		0.44795974110008	0.0975760350340167
		0.447988824063638	-0.124204086947845
MAN1A1	4121	0.44802199056159	0.528923755287984
ELMOD2	255520	0.448056438783838	-0.205605598459183
		0.448194801726817	-0.100775464290249
DIS3L2	129563	0.448235223668745	0.166621945944446
		0.448272799835747	-0.0682441279092969
		0.448339054589251	-0.24658066087188
RABEP1	9135	0.448339054589251	-0.192652475137186
N4BP2L1	90634	0.448437631521905	0.234019011104311
SERPINB12	89777	0.448486152732747	-0.0990192651757362
COBLL1	22837	0.448749872423404	0.508361330666667
		0.448763313926475	0.230486686934241
		0.448763313926475	-0.253773838128118
PELO	53918	0.448766646027943	-0.110482849341269
		0.448766646027943	0.120452036780047
OR5AU1	390445	0.448930488097771	-0.112506928298184
LGALS8-AS1	100287902	0.448937428407511	-0.12012229910204
HSD11B1	3290	0.449077529702079	-0.105902356553287
		0.449288989932003	-0.154754713692743
		0.449331887113113	-0.183010768357142
ZNF607	84775	0.449399036474014	-0.282292515299319
		0.449485503828356	-0.211354255078231
NFU1	27247	0.449508249054809	-0.167203060448979
		0.449612100075084	-0.0826313648276638
		0.449735428583324	-0.111519948747165
STARD9	57519	0.449735428583324	-0.271502250418366
LYRM7	90624	0.449735428583324	0.251293203589571
DCAF12L1	139170	0.449898403289727	-0.141035663477322
		0.449898403289727	-0.155956445995464
		0.449898403289727	-0.176101175345804
		0.449903623949157	-0.120585644835598
CALML5	51806	0.449913180183377	-0.134050310086167
SLBP	7884	0.449914006050402	0.134182644962586
		0.449914006050402	0.115105209044219
UBQLN3	50613	0.449914006050402	-0.122249888209749
EYA1	2138	0.450090075915769	0.108442757887756
		0.450104752656441	-0.104754681907029
		0.450104752656441	-0.135735107324263
OR52K3P	390035	0.450104752656441	-0.41968776248526
		0.450135193256597	-0.122969734831065
COG6	57511	0.450412111476657	0.197294615829935
KIAA1211	57482	0.450412984896838	0.195130935543086
ERVK-19///ERVK-9///ERVK-6///ERVK-4	100862685///100616102///64006///60359	0.450452796644506	0.127581254214287
DPCR1	135656	0.450493008799593	-0.124954961886621
SAT1	6303	0.450529994890406	0.39911829189116
TAGLN3	29114	0.450603910711158	-0.165110914193876
PCGF1	84759	0.450676866470968	0.168123289719956
HNRNPH3	3189	0.450858560135282	-0.165645227553284
		0.451036229368214	-0.14744105451814
RHCG	51458	0.451043295433356	0.108951869804989
		0.451055565911108	-0.125209074502267
		0.451055565911108	-0.0939694056496587
		0.451055565911108	-0.188992529253968
ZKSCAN3	80317	0.451055565911108	0.231935483359411
GABPA	2551	0.451068631368617	-0.115414762030611
ADGRF4	221393	0.451161796997141	0.0690737594195023
		0.451329512830807	-0.140743688010203
		0.451367255531687	-0.144179775713153
HS3ST4	9951	0.451367255531687	-0.173350274179136
		0.451373166697563	0.13791271793991
		0.451577557013806	0.167192429343539
		0.451577557013806	0.161571085136057
ALDOAP2	228	0.451577557013806	-0.145548025358275
SFTA2	389376	0.451577557013806	-0.211576022704081
		0.451594680601239	-0.107376917180272
TRAF3IP1	26146	0.451594680601239	0.183472084188211
		0.451594680601239	0.261315293699547
COMMD10	51397	0.451594680601239	0.22068949935261
MR1	3140	0.451594680601239	-0.190865427473921
RNF182	221687	0.451619827322722	0.326189334119048
PPT1	5538	0.45163091712049	0.228100505730163
		0.451904945639412	0.0863478043900239
MIR451A	574411	0.451931900814536	0.112534185444445
PSD3	23362	0.452066879485955	0.632329431582767
PITHD1	57095	0.452066879485955	-0.181142365909295
		0.452066879485955	-0.244347347611111
		0.452315463601527	0.165564489588435
		0.452381109432968	0.28845368892177
		0.452480241020848	0.268030104387756
UBD	10537	0.452480241020848	-0.119333878605441
SOBP	55084	0.452524272822668	-0.224820162230158
		0.452524272822668	-0.125420575235827
FABP7	2173	0.452524272822668	-0.100775999045351
MAP4	4134	0.452583175602724	0.127041391202949
		0.452617253270033	-0.0662126967346928
PCYOX1	51449	0.452617253270033	-0.222397474002267
		0.452617253270033	-0.181918614058957
		0.452617253270033	-0.142612006333332
		0.452617253270033	-0.126186146100906
WDR83OS	51398	0.452864551058873	0.120466683785716
NAB1	4664	0.452864551058873	0.202737020255104
		0.452872947536239	0.263392335351476
GNAT1	2779	0.452900760902482	-0.125470269798185
SLC25A32	81034	0.452902827827287	0.168846351758505
		0.4529152982024	0.171043490617915
MED9	55090	0.45297163212287	0.167551629819729
CARTPT	9607	0.452987227100288	-0.116166468122449
		0.453138223475556	-0.119029505340136
PCDH19	57526	0.453164338559154	0.147746878562359
		0.453188074641263	-0.213969182814058
		0.453205008314622	-0.165739269712017
DCUN1D4	23142	0.453243590472401	-0.235340192689339
		0.453319326962814	-0.170283941535143
PAPLN///NDRG2	89932///57447	0.453375921863706	-0.160589140043082
KCNIP4	80333	0.453375921863706	-0.0759511739512462
TBPL2	387332	0.453428671770445	-0.0780818361428564
CNDP1	84735	0.453551119900726	-0.109084829026077
		0.453753427735521	-0.173792863061224
ERVW-1	30816	0.453753427735521	0.133842963585035
		0.453811955225956	-0.15376910268594
CLPP	8192	0.454031641460339	-0.120687749424034
		0.454111632218433	0.214999651569162
BRF2	55290	0.454111632218433	-0.183508540241495
GAL3ST2	64090	0.454206100201466	-0.114469132221087
		0.454206100201466	-0.219072985995463
ALDH9A1	223	0.454274656538291	-0.208621976170066
		0.454274656538291	-0.113395331721088
		0.454284135939127	0.0694281151689347
		0.45431300113473	-0.0939856291621313
		0.454493216037377	0.292733784526078
GATA1	2623	0.454809708002924	0.276183940106578
S100A1	6271	0.454815450531712	0.16842423220635
		0.454852412596833	-0.134981694363944
TNKS2	80351	0.455060011935659	-0.114739672358276
GPR119	139760	0.455061941234516	-0.121351312944443
ARMCX5-GPRASP2///ARMCX5	100528062///64860	0.455075518919628	0.271740996375286
CADM3	57863	0.455075518919628	-0.116814518465985
ZNF414	84330	0.455075518919628	-0.110875919026075
MGC27345	157247	0.455075518919628	0.182062775719956
GUK1	2987	0.455075518919628	-0.156834140667798
NOSTRIN	115677	0.455075518919628	0.195909454362812
SLC31A1	1317	0.455210251445868	0.348378409249435
		0.455282519062581	-0.214786645947844
SNORD63	26785	0.455295752394223	-0.249450970502267
SLC19A2	10560	0.455318673461053	0.35225525055329
		0.455416396576911	-0.190382459340135
		0.455416396576911	0.116890006455784
SNORD58A	26791	0.455416396576911	0.280086959416101
FAM27E2///FAM27E3	100289124///100131997	0.455443491568144	-0.404362530986393
AARS2	57505	0.45549677537693	0.178830378704085
DCAF8	50717	0.45549677537693	0.142262025910434
ADGRG1	9289	0.455542153469395	0.574572241776646
		0.455624184463522	0.293356587334468
HTR3C	170572	0.455658867827845	-0.118581665757369
		0.455745615500017	-0.138051020514736
VAMP5	10791	0.455745615500017	-0.189330151140589
		0.455880525558781	0.248720917603175
SBK2	646643	0.455949441039456	0.14385626892744
NAA16	79612	0.455977130569628	-0.205605114435373
MIR23B///C9orf3	407011///84909	0.455977130569628	-0.160369347229023
NBPF6///NBPF22P///NBPF4	653149///285622///148545	0.455977130569628	-0.167755803642857
GLTSCR2	29997	0.456058050161076	0.252268162721094
		0.456174901837502	0.136307101495467
SHISA7	729956	0.456190397637734	0.122051739733561
		0.456190397637734	-0.332487512990928
		0.456190397637734	-0.0705650544195007
LCN15	389812	0.456190397637734	-0.109225867128117
METRNL	284207	0.456245334885747	0.208444939204083
ZNF865	100507290	0.456430049758011	-0.208547137166665
		0.456450365464085	-0.16006258711678
LPAR1	1902	0.456450365464085	0.321021606154196
LOC399886	399886	0.456450365464085	-0.128227481215419
		0.456450365464085	-0.117622662266439
LUZP4	51213	0.45646466656271	-0.0842734098526066
NPDC1	56654	0.456607236605551	0.246065061780048
MOSPD3	64598	0.456607236605551	-0.136947776265305
FBXO47	494188	0.456607236605551	-0.0753513987437628
TCHP	84260	0.456607236605551	-0.144099028361676
		0.456607236605551	0.272292950340137
LVRN	206338	0.456621746769239	0.0951616262823136
FTSJ1	24140	0.456626053064327	0.176171061687075
		0.456702765404734	0.154791177190478
		0.456859538018045	-0.101571196548752
COL25A1	84570	0.456859538018045	-0.132539282074829
		0.457455197172016	-0.140882200441043
